"lat","lon","numRecords","sppRichness","genRichness","subfamRichness"
67.5,167.5,NA,NA,NA,NA
68.5,167.5,NA,NA,NA,NA
69.5,167.5,NA,NA,NA,NA
70.5,167.5,NA,NA,NA,NA
71.5,167.5,NA,NA,NA,NA
72.5,167.5,NA,NA,NA,NA
73.5,167.5,NA,NA,NA,NA
74.5,167.5,NA,NA,NA,NA
75.5,167.5,NA,NA,NA,NA
76.5,167.5,NA,NA,NA,NA
77.5,167.5,NA,NA,NA,NA
78.5,167.5,NA,NA,NA,NA
79.5,167.5,NA,NA,NA,NA
80.5,167.5,NA,NA,NA,NA
81.5,167.5,NA,NA,NA,NA
82.5,167.5,NA,NA,NA,NA
83.5,167.5,NA,NA,NA,NA
84.5,167.5,NA,NA,NA,NA
85.5,167.5,NA,NA,NA,NA
86.5,167.5,NA,NA,NA,NA
87.5,167.5,NA,NA,NA,NA
88.5,167.5,NA,NA,NA,NA
89.5,167.5,NA,NA,NA,NA
-89.5,168.5,NA,NA,NA,NA
-88.5,168.5,NA,NA,NA,NA
-87.5,168.5,NA,NA,NA,NA
-86.5,168.5,NA,NA,NA,NA
-85.5,168.5,NA,NA,NA,NA
-84.5,168.5,NA,NA,NA,NA
-83.5,168.5,NA,NA,NA,NA
-82.5,168.5,NA,NA,NA,NA
-81.5,168.5,NA,NA,NA,NA
-80.5,168.5,NA,NA,NA,NA
-79.5,168.5,NA,NA,NA,NA
-78.5,168.5,NA,NA,NA,NA
-77.5,168.5,NA,NA,NA,NA
-76.5,168.5,NA,NA,NA,NA
-75.5,168.5,NA,NA,NA,NA
-74.5,168.5,NA,NA,NA,NA
-73.5,168.5,NA,NA,NA,NA
-72.5,168.5,NA,NA,NA,NA
-71.5,168.5,NA,NA,NA,NA
-70.5,168.5,NA,NA,NA,NA
-69.5,168.5,NA,NA,NA,NA
-68.5,168.5,NA,NA,NA,NA
-67.5,168.5,NA,NA,NA,NA
-66.5,168.5,NA,NA,NA,NA
-65.5,168.5,NA,NA,NA,NA
-64.5,168.5,NA,NA,NA,NA
-63.5,168.5,NA,NA,NA,NA
-62.5,168.5,NA,NA,NA,NA
-61.5,168.5,NA,NA,NA,NA
-60.5,168.5,NA,NA,NA,NA
-59.5,168.5,NA,NA,NA,NA
-58.5,168.5,NA,NA,NA,NA
-57.5,168.5,NA,NA,NA,NA
-56.5,168.5,NA,NA,NA,NA
-55.5,168.5,NA,NA,NA,NA
-54.5,168.5,NA,NA,NA,NA
-53.5,168.5,NA,NA,NA,NA
-52.5,168.5,NA,NA,NA,NA
-51.5,168.5,NA,NA,NA,NA
-50.5,168.5,NA,NA,NA,NA
-49.5,168.5,NA,NA,NA,NA
-48.5,168.5,NA,NA,NA,NA
-47.5,168.5,NA,NA,NA,NA
-46.5,168.5,NA,NA,NA,NA
-45.5,168.5,NA,NA,NA,NA
-44.5,168.5,NA,NA,NA,NA
-43.5,168.5,NA,NA,NA,NA
-42.5,168.5,NA,NA,NA,NA
-41.5,168.5,NA,NA,NA,NA
-40.5,168.5,NA,NA,NA,NA
-39.5,168.5,NA,NA,NA,NA
-38.5,168.5,NA,NA,NA,NA
-37.5,168.5,NA,NA,NA,NA
-36.5,168.5,NA,NA,NA,NA
-35.5,168.5,NA,NA,NA,NA
-34.5,168.5,NA,NA,NA,NA
-33.5,168.5,NA,NA,NA,NA
-32.5,168.5,NA,NA,NA,NA
-31.5,168.5,NA,NA,NA,NA
-30.5,168.5,NA,NA,NA,NA
-29.5,168.5,NA,NA,NA,NA
-28.5,168.5,NA,NA,NA,NA
-27.5,168.5,NA,NA,NA,NA
-26.5,168.5,NA,NA,NA,NA
-25.5,168.5,NA,NA,NA,NA
-24.5,168.5,NA,NA,NA,NA
-23.5,168.5,NA,NA,NA,NA
-22.5,168.5,NA,NA,NA,NA
-21.5,168.5,1,1,1,1
-20.5,168.5,NA,NA,NA,NA
-19.5,168.5,NA,NA,NA,NA
-18.5,168.5,NA,NA,NA,NA
-17.5,168.5,13,6,5,3
-16.5,168.5,NA,NA,NA,NA
-15.5,168.5,NA,NA,NA,NA
-14.5,168.5,NA,NA,NA,NA
-13.5,168.5,NA,NA,NA,NA
-12.5,168.5,1,1,1,1
-11.5,168.5,NA,NA,NA,NA
-10.5,168.5,NA,NA,NA,NA
-9.5,168.5,NA,NA,NA,NA
-8.5,168.5,NA,NA,NA,NA
-7.5,168.5,NA,NA,NA,NA
-6.5,168.5,NA,NA,NA,NA
-5.5,168.5,NA,NA,NA,NA
-4.5,168.5,NA,NA,NA,NA
-3.5,168.5,NA,NA,NA,NA
-2.5,168.5,NA,NA,NA,NA
-1.5,168.5,NA,NA,NA,NA
-0.5,168.5,NA,NA,NA,NA
0.5,168.5,NA,NA,NA,NA
1.5,168.5,NA,NA,NA,NA
2.5,168.5,NA,NA,NA,NA
3.5,168.5,NA,NA,NA,NA
4.5,168.5,NA,NA,NA,NA
5.5,168.5,NA,NA,NA,NA
6.5,168.5,NA,NA,NA,NA
7.5,168.5,NA,NA,NA,NA
8.5,168.5,NA,NA,NA,NA
9.5,168.5,NA,NA,NA,NA
10.5,168.5,NA,NA,NA,NA
11.5,168.5,NA,NA,NA,NA
12.5,168.5,NA,NA,NA,NA
13.5,168.5,NA,NA,NA,NA
14.5,168.5,NA,NA,NA,NA
15.5,168.5,NA,NA,NA,NA
16.5,168.5,NA,NA,NA,NA
17.5,168.5,NA,NA,NA,NA
18.5,168.5,NA,NA,NA,NA
19.5,168.5,NA,NA,NA,NA
20.5,168.5,NA,NA,NA,NA
21.5,168.5,NA,NA,NA,NA
22.5,168.5,NA,NA,NA,NA
23.5,168.5,NA,NA,NA,NA
24.5,168.5,NA,NA,NA,NA
25.5,168.5,NA,NA,NA,NA
26.5,168.5,NA,NA,NA,NA
27.5,168.5,NA,NA,NA,NA
28.5,168.5,NA,NA,NA,NA
29.5,168.5,NA,NA,NA,NA
30.5,168.5,NA,NA,NA,NA
31.5,168.5,NA,NA,NA,NA
32.5,168.5,NA,NA,NA,NA
33.5,168.5,NA,NA,NA,NA
34.5,168.5,NA,NA,NA,NA
35.5,168.5,NA,NA,NA,NA
36.5,168.5,NA,NA,NA,NA
37.5,168.5,NA,NA,NA,NA
38.5,168.5,NA,NA,NA,NA
39.5,168.5,NA,NA,NA,NA
40.5,168.5,NA,NA,NA,NA
41.5,168.5,NA,NA,NA,NA
42.5,168.5,NA,NA,NA,NA
43.5,168.5,NA,NA,NA,NA
44.5,168.5,NA,NA,NA,NA
45.5,168.5,NA,NA,NA,NA
46.5,168.5,NA,NA,NA,NA
47.5,168.5,NA,NA,NA,NA
48.5,168.5,NA,NA,NA,NA
49.5,168.5,NA,NA,NA,NA
50.5,168.5,NA,NA,NA,NA
51.5,168.5,NA,NA,NA,NA
52.5,168.5,NA,NA,NA,NA
53.5,168.5,NA,NA,NA,NA
54.5,168.5,NA,NA,NA,NA
55.5,168.5,NA,NA,NA,NA
56.5,168.5,NA,NA,NA,NA
57.5,168.5,NA,NA,NA,NA
58.5,168.5,NA,NA,NA,NA
59.5,168.5,NA,NA,NA,NA
60.5,168.5,NA,NA,NA,NA
61.5,168.5,NA,NA,NA,NA
62.5,168.5,NA,NA,NA,NA
63.5,168.5,NA,NA,NA,NA
64.5,168.5,NA,NA,NA,NA
65.5,168.5,NA,NA,NA,NA
66.5,168.5,NA,NA,NA,NA
67.5,168.5,NA,NA,NA,NA
68.5,168.5,NA,NA,NA,NA
69.5,168.5,NA,NA,NA,NA
70.5,168.5,NA,NA,NA,NA
71.5,168.5,NA,NA,NA,NA
72.5,168.5,NA,NA,NA,NA
73.5,168.5,NA,NA,NA,NA
74.5,168.5,NA,NA,NA,NA
75.5,168.5,NA,NA,NA,NA
76.5,168.5,NA,NA,NA,NA
77.5,168.5,NA,NA,NA,NA
78.5,168.5,NA,NA,NA,NA
79.5,168.5,NA,NA,NA,NA
80.5,168.5,NA,NA,NA,NA
81.5,168.5,NA,NA,NA,NA
82.5,168.5,NA,NA,NA,NA
83.5,168.5,NA,NA,NA,NA
84.5,168.5,NA,NA,NA,NA
85.5,168.5,NA,NA,NA,NA
86.5,168.5,NA,NA,NA,NA
87.5,168.5,NA,NA,NA,NA
88.5,168.5,NA,NA,NA,NA
89.5,168.5,NA,NA,NA,NA
-89.5,169.5,NA,NA,NA,NA
-88.5,169.5,NA,NA,NA,NA
-87.5,169.5,NA,NA,NA,NA
-86.5,169.5,NA,NA,NA,NA
-85.5,169.5,NA,NA,NA,NA
-84.5,169.5,NA,NA,NA,NA
-83.5,169.5,NA,NA,NA,NA
-82.5,169.5,NA,NA,NA,NA
-81.5,169.5,NA,NA,NA,NA
-80.5,169.5,NA,NA,NA,NA
-79.5,169.5,NA,NA,NA,NA
-78.5,169.5,NA,NA,NA,NA
-77.5,169.5,NA,NA,NA,NA
-76.5,169.5,NA,NA,NA,NA
-75.5,169.5,NA,NA,NA,NA
-74.5,169.5,NA,NA,NA,NA
-73.5,169.5,NA,NA,NA,NA
-72.5,169.5,NA,NA,NA,NA
-71.5,169.5,NA,NA,NA,NA
-70.5,169.5,NA,NA,NA,NA
-69.5,169.5,NA,NA,NA,NA
-68.5,169.5,NA,NA,NA,NA
-67.5,169.5,NA,NA,NA,NA
-66.5,169.5,NA,NA,NA,NA
-65.5,169.5,NA,NA,NA,NA
-64.5,169.5,NA,NA,NA,NA
-63.5,169.5,NA,NA,NA,NA
-62.5,169.5,NA,NA,NA,NA
-61.5,169.5,NA,NA,NA,NA
-60.5,169.5,NA,NA,NA,NA
-59.5,169.5,NA,NA,NA,NA
-58.5,169.5,NA,NA,NA,NA
-57.5,169.5,NA,NA,NA,NA
-56.5,169.5,NA,NA,NA,NA
-55.5,169.5,NA,NA,NA,NA
-54.5,169.5,NA,NA,NA,NA
-53.5,169.5,NA,NA,NA,NA
-52.5,169.5,NA,NA,NA,NA
-51.5,169.5,NA,NA,NA,NA
-50.5,169.5,NA,NA,NA,NA
-49.5,169.5,NA,NA,NA,NA
-48.5,169.5,NA,NA,NA,NA
-47.5,169.5,NA,NA,NA,NA
-46.5,169.5,3,1,1,1
-45.5,169.5,NA,NA,NA,NA
-44.5,169.5,NA,NA,NA,NA
-43.5,169.5,NA,NA,NA,NA
-42.5,169.5,NA,NA,NA,NA
-41.5,169.5,NA,NA,NA,NA
-40.5,169.5,NA,NA,NA,NA
-39.5,169.5,NA,NA,NA,NA
-38.5,169.5,NA,NA,NA,NA
-37.5,169.5,NA,NA,NA,NA
-36.5,169.5,NA,NA,NA,NA
-35.5,169.5,NA,NA,NA,NA
-34.5,169.5,NA,NA,NA,NA
-33.5,169.5,NA,NA,NA,NA
-32.5,169.5,NA,NA,NA,NA
-31.5,169.5,NA,NA,NA,NA
-30.5,169.5,NA,NA,NA,NA
-29.5,169.5,NA,NA,NA,NA
-28.5,169.5,NA,NA,NA,NA
-27.5,169.5,NA,NA,NA,NA
-26.5,169.5,NA,NA,NA,NA
-25.5,169.5,NA,NA,NA,NA
-24.5,169.5,NA,NA,NA,NA
-23.5,169.5,NA,NA,NA,NA
-22.5,169.5,NA,NA,NA,NA
-21.5,169.5,NA,NA,NA,NA
-20.5,169.5,2,1,1,1
-19.5,169.5,1,1,1,1
-18.5,169.5,2,2,2,1
-17.5,169.5,NA,NA,NA,NA
-16.5,169.5,NA,NA,NA,NA
-15.5,169.5,NA,NA,NA,NA
-14.5,169.5,NA,NA,NA,NA
-13.5,169.5,NA,NA,NA,NA
-12.5,169.5,NA,NA,NA,NA
-11.5,169.5,NA,NA,NA,NA
-10.5,169.5,NA,NA,NA,NA
-9.5,169.5,NA,NA,NA,NA
-8.5,169.5,NA,NA,NA,NA
-7.5,169.5,NA,NA,NA,NA
-6.5,169.5,NA,NA,NA,NA
-5.5,169.5,NA,NA,NA,NA
-4.5,169.5,NA,NA,NA,NA
-3.5,169.5,NA,NA,NA,NA
-2.5,169.5,NA,NA,NA,NA
-1.5,169.5,NA,NA,NA,NA
-0.5,169.5,3,1,1,1
0.5,169.5,NA,NA,NA,NA
1.5,169.5,NA,NA,NA,NA
2.5,169.5,NA,NA,NA,NA
3.5,169.5,NA,NA,NA,NA
4.5,169.5,NA,NA,NA,NA
5.5,169.5,1,1,1,1
6.5,169.5,NA,NA,NA,NA
7.5,169.5,NA,NA,NA,NA
8.5,169.5,NA,NA,NA,NA
9.5,169.5,NA,NA,NA,NA
10.5,169.5,NA,NA,NA,NA
11.5,169.5,NA,NA,NA,NA
12.5,169.5,NA,NA,NA,NA
13.5,169.5,NA,NA,NA,NA
14.5,169.5,NA,NA,NA,NA
15.5,169.5,NA,NA,NA,NA
16.5,169.5,NA,NA,NA,NA
17.5,169.5,NA,NA,NA,NA
18.5,169.5,NA,NA,NA,NA
19.5,169.5,NA,NA,NA,NA
20.5,169.5,NA,NA,NA,NA
21.5,169.5,NA,NA,NA,NA
22.5,169.5,NA,NA,NA,NA
23.5,169.5,NA,NA,NA,NA
24.5,169.5,NA,NA,NA,NA
25.5,169.5,NA,NA,NA,NA
26.5,169.5,NA,NA,NA,NA
27.5,169.5,NA,NA,NA,NA
28.5,169.5,NA,NA,NA,NA
29.5,169.5,NA,NA,NA,NA
30.5,169.5,NA,NA,NA,NA
31.5,169.5,NA,NA,NA,NA
32.5,169.5,NA,NA,NA,NA
33.5,169.5,NA,NA,NA,NA
34.5,169.5,NA,NA,NA,NA
35.5,169.5,NA,NA,NA,NA
36.5,169.5,NA,NA,NA,NA
37.5,169.5,NA,NA,NA,NA
38.5,169.5,NA,NA,NA,NA
39.5,169.5,NA,NA,NA,NA
40.5,169.5,NA,NA,NA,NA
41.5,169.5,NA,NA,NA,NA
42.5,169.5,NA,NA,NA,NA
43.5,169.5,NA,NA,NA,NA
44.5,169.5,NA,NA,NA,NA
45.5,169.5,NA,NA,NA,NA
46.5,169.5,NA,NA,NA,NA
47.5,169.5,NA,NA,NA,NA
48.5,169.5,NA,NA,NA,NA
49.5,169.5,NA,NA,NA,NA
50.5,169.5,NA,NA,NA,NA
51.5,169.5,NA,NA,NA,NA
52.5,169.5,NA,NA,NA,NA
53.5,169.5,NA,NA,NA,NA
54.5,169.5,NA,NA,NA,NA
55.5,169.5,NA,NA,NA,NA
56.5,169.5,NA,NA,NA,NA
57.5,169.5,NA,NA,NA,NA
58.5,169.5,NA,NA,NA,NA
59.5,169.5,NA,NA,NA,NA
60.5,169.5,NA,NA,NA,NA
61.5,169.5,NA,NA,NA,NA
62.5,169.5,NA,NA,NA,NA
63.5,169.5,NA,NA,NA,NA
64.5,169.5,NA,NA,NA,NA
65.5,169.5,NA,NA,NA,NA
66.5,169.5,NA,NA,NA,NA
67.5,169.5,NA,NA,NA,NA
68.5,169.5,NA,NA,NA,NA
69.5,169.5,NA,NA,NA,NA
70.5,169.5,NA,NA,NA,NA
71.5,169.5,NA,NA,NA,NA
72.5,169.5,NA,NA,NA,NA
73.5,169.5,NA,NA,NA,NA
74.5,169.5,NA,NA,NA,NA
75.5,169.5,NA,NA,NA,NA
76.5,169.5,NA,NA,NA,NA
77.5,169.5,NA,NA,NA,NA
78.5,169.5,NA,NA,NA,NA
79.5,169.5,NA,NA,NA,NA
80.5,169.5,NA,NA,NA,NA
81.5,169.5,NA,NA,NA,NA
82.5,169.5,NA,NA,NA,NA
83.5,169.5,NA,NA,NA,NA
84.5,169.5,NA,NA,NA,NA
85.5,169.5,NA,NA,NA,NA
86.5,169.5,NA,NA,NA,NA
87.5,169.5,NA,NA,NA,NA
88.5,169.5,NA,NA,NA,NA
89.5,169.5,NA,NA,NA,NA
-89.5,170.5,NA,NA,NA,NA
-88.5,170.5,NA,NA,NA,NA
-87.5,170.5,NA,NA,NA,NA
-86.5,170.5,NA,NA,NA,NA
-85.5,170.5,NA,NA,NA,NA
-84.5,170.5,NA,NA,NA,NA
-83.5,170.5,NA,NA,NA,NA
-82.5,170.5,NA,NA,NA,NA
-81.5,170.5,NA,NA,NA,NA
-80.5,170.5,NA,NA,NA,NA
-79.5,170.5,NA,NA,NA,NA
-78.5,170.5,NA,NA,NA,NA
-77.5,170.5,NA,NA,NA,NA
-76.5,170.5,NA,NA,NA,NA
-75.5,170.5,NA,NA,NA,NA
-74.5,170.5,NA,NA,NA,NA
-73.5,170.5,NA,NA,NA,NA
-72.5,170.5,NA,NA,NA,NA
-71.5,170.5,NA,NA,NA,NA
-70.5,170.5,NA,NA,NA,NA
-69.5,170.5,NA,NA,NA,NA
-68.5,170.5,NA,NA,NA,NA
-67.5,170.5,NA,NA,NA,NA
-66.5,170.5,NA,NA,NA,NA
-65.5,170.5,NA,NA,NA,NA
-64.5,170.5,NA,NA,NA,NA
-63.5,170.5,NA,NA,NA,NA
-62.5,170.5,NA,NA,NA,NA
-61.5,170.5,NA,NA,NA,NA
-60.5,170.5,NA,NA,NA,NA
-59.5,170.5,NA,NA,NA,NA
-58.5,170.5,NA,NA,NA,NA
-57.5,170.5,NA,NA,NA,NA
-56.5,170.5,NA,NA,NA,NA
-55.5,170.5,NA,NA,NA,NA
-54.5,170.5,NA,NA,NA,NA
-53.5,170.5,NA,NA,NA,NA
-52.5,170.5,NA,NA,NA,NA
-51.5,170.5,NA,NA,NA,NA
-50.5,170.5,NA,NA,NA,NA
-49.5,170.5,NA,NA,NA,NA
-48.5,170.5,NA,NA,NA,NA
-47.5,170.5,NA,NA,NA,NA
-46.5,170.5,NA,NA,NA,NA
-45.5,170.5,NA,NA,NA,NA
-44.5,170.5,NA,NA,NA,NA
-43.5,170.5,NA,NA,NA,NA
-42.5,170.5,NA,NA,NA,NA
-41.5,170.5,NA,NA,NA,NA
-40.5,170.5,NA,NA,NA,NA
-39.5,170.5,NA,NA,NA,NA
-38.5,170.5,NA,NA,NA,NA
-37.5,170.5,NA,NA,NA,NA
-36.5,170.5,NA,NA,NA,NA
-35.5,170.5,NA,NA,NA,NA
-34.5,170.5,NA,NA,NA,NA
-33.5,170.5,NA,NA,NA,NA
-32.5,170.5,NA,NA,NA,NA
-31.5,170.5,NA,NA,NA,NA
-30.5,170.5,NA,NA,NA,NA
-29.5,170.5,NA,NA,NA,NA
-28.5,170.5,NA,NA,NA,NA
-27.5,170.5,NA,NA,NA,NA
-26.5,170.5,NA,NA,NA,NA
-25.5,170.5,NA,NA,NA,NA
-24.5,170.5,NA,NA,NA,NA
-23.5,170.5,NA,NA,NA,NA
-22.5,170.5,NA,NA,NA,NA
-21.5,170.5,NA,NA,NA,NA
-20.5,170.5,NA,NA,NA,NA
-19.5,170.5,NA,NA,NA,NA
-18.5,170.5,NA,NA,NA,NA
-17.5,170.5,NA,NA,NA,NA
-16.5,170.5,NA,NA,NA,NA
-15.5,170.5,NA,NA,NA,NA
-14.5,170.5,NA,NA,NA,NA
-13.5,170.5,NA,NA,NA,NA
-12.5,170.5,NA,NA,NA,NA
-11.5,170.5,NA,NA,NA,NA
-10.5,170.5,NA,NA,NA,NA
-9.5,170.5,NA,NA,NA,NA
-8.5,170.5,NA,NA,NA,NA
-7.5,170.5,NA,NA,NA,NA
-6.5,170.5,NA,NA,NA,NA
-5.5,170.5,NA,NA,NA,NA
-4.5,170.5,NA,NA,NA,NA
-3.5,170.5,NA,NA,NA,NA
-2.5,170.5,NA,NA,NA,NA
-1.5,170.5,NA,NA,NA,NA
-0.5,170.5,NA,NA,NA,NA
0.5,170.5,NA,NA,NA,NA
1.5,170.5,NA,NA,NA,NA
2.5,170.5,NA,NA,NA,NA
3.5,170.5,NA,NA,NA,NA
4.5,170.5,NA,NA,NA,NA
5.5,170.5,NA,NA,NA,NA
6.5,170.5,NA,NA,NA,NA
7.5,170.5,NA,NA,NA,NA
8.5,170.5,NA,NA,NA,NA
9.5,170.5,NA,NA,NA,NA
10.5,170.5,NA,NA,NA,NA
11.5,170.5,NA,NA,NA,NA
12.5,170.5,NA,NA,NA,NA
13.5,170.5,NA,NA,NA,NA
14.5,170.5,NA,NA,NA,NA
15.5,170.5,NA,NA,NA,NA
16.5,170.5,NA,NA,NA,NA
17.5,170.5,NA,NA,NA,NA
18.5,170.5,NA,NA,NA,NA
19.5,170.5,NA,NA,NA,NA
20.5,170.5,NA,NA,NA,NA
21.5,170.5,NA,NA,NA,NA
22.5,170.5,NA,NA,NA,NA
23.5,170.5,NA,NA,NA,NA
24.5,170.5,NA,NA,NA,NA
25.5,170.5,NA,NA,NA,NA
26.5,170.5,NA,NA,NA,NA
27.5,170.5,NA,NA,NA,NA
28.5,170.5,NA,NA,NA,NA
29.5,170.5,NA,NA,NA,NA
30.5,170.5,NA,NA,NA,NA
31.5,170.5,NA,NA,NA,NA
32.5,170.5,NA,NA,NA,NA
33.5,170.5,NA,NA,NA,NA
34.5,170.5,NA,NA,NA,NA
35.5,170.5,NA,NA,NA,NA
36.5,170.5,NA,NA,NA,NA
37.5,170.5,NA,NA,NA,NA
38.5,170.5,NA,NA,NA,NA
39.5,170.5,NA,NA,NA,NA
40.5,170.5,NA,NA,NA,NA
41.5,170.5,NA,NA,NA,NA
42.5,170.5,NA,NA,NA,NA
43.5,170.5,NA,NA,NA,NA
44.5,170.5,NA,NA,NA,NA
45.5,170.5,NA,NA,NA,NA
46.5,170.5,NA,NA,NA,NA
47.5,170.5,NA,NA,NA,NA
48.5,170.5,NA,NA,NA,NA
49.5,170.5,NA,NA,NA,NA
50.5,170.5,NA,NA,NA,NA
51.5,170.5,NA,NA,NA,NA
52.5,170.5,NA,NA,NA,NA
53.5,170.5,NA,NA,NA,NA
54.5,170.5,NA,NA,NA,NA
55.5,170.5,NA,NA,NA,NA
56.5,170.5,NA,NA,NA,NA
57.5,170.5,NA,NA,NA,NA
58.5,170.5,NA,NA,NA,NA
59.5,170.5,NA,NA,NA,NA
60.5,170.5,NA,NA,NA,NA
61.5,170.5,NA,NA,NA,NA
62.5,170.5,NA,NA,NA,NA
63.5,170.5,NA,NA,NA,NA
64.5,170.5,NA,NA,NA,NA
65.5,170.5,NA,NA,NA,NA
66.5,170.5,NA,NA,NA,NA
67.5,170.5,NA,NA,NA,NA
68.5,170.5,NA,NA,NA,NA
69.5,170.5,NA,NA,NA,NA
70.5,170.5,NA,NA,NA,NA
71.5,170.5,NA,NA,NA,NA
72.5,170.5,NA,NA,NA,NA
73.5,170.5,NA,NA,NA,NA
74.5,170.5,NA,NA,NA,NA
75.5,170.5,NA,NA,NA,NA
76.5,170.5,NA,NA,NA,NA
77.5,170.5,NA,NA,NA,NA
78.5,170.5,NA,NA,NA,NA
79.5,170.5,NA,NA,NA,NA
80.5,170.5,NA,NA,NA,NA
81.5,170.5,NA,NA,NA,NA
82.5,170.5,NA,NA,NA,NA
83.5,170.5,NA,NA,NA,NA
84.5,170.5,NA,NA,NA,NA
85.5,170.5,NA,NA,NA,NA
86.5,170.5,NA,NA,NA,NA
87.5,170.5,NA,NA,NA,NA
88.5,170.5,NA,NA,NA,NA
89.5,170.5,NA,NA,NA,NA
-89.5,171.5,NA,NA,NA,NA
-88.5,171.5,NA,NA,NA,NA
-87.5,171.5,NA,NA,NA,NA
-86.5,171.5,NA,NA,NA,NA
-85.5,171.5,NA,NA,NA,NA
-84.5,171.5,NA,NA,NA,NA
-83.5,171.5,NA,NA,NA,NA
-82.5,171.5,NA,NA,NA,NA
-81.5,171.5,NA,NA,NA,NA
-80.5,171.5,NA,NA,NA,NA
-79.5,171.5,NA,NA,NA,NA
-78.5,171.5,NA,NA,NA,NA
-77.5,171.5,NA,NA,NA,NA
-76.5,171.5,NA,NA,NA,NA
-75.5,171.5,NA,NA,NA,NA
-74.5,171.5,NA,NA,NA,NA
-73.5,171.5,NA,NA,NA,NA
-72.5,171.5,NA,NA,NA,NA
-71.5,171.5,NA,NA,NA,NA
-70.5,171.5,NA,NA,NA,NA
-69.5,171.5,NA,NA,NA,NA
-68.5,171.5,NA,NA,NA,NA
-67.5,171.5,NA,NA,NA,NA
-66.5,171.5,NA,NA,NA,NA
-65.5,171.5,NA,NA,NA,NA
-64.5,171.5,NA,NA,NA,NA
-63.5,171.5,NA,NA,NA,NA
-62.5,171.5,NA,NA,NA,NA
-61.5,171.5,NA,NA,NA,NA
-60.5,171.5,NA,NA,NA,NA
-59.5,171.5,NA,NA,NA,NA
-58.5,171.5,NA,NA,NA,NA
-57.5,171.5,NA,NA,NA,NA
-56.5,171.5,NA,NA,NA,NA
-55.5,171.5,NA,NA,NA,NA
-54.5,171.5,NA,NA,NA,NA
-53.5,171.5,NA,NA,NA,NA
-52.5,171.5,NA,NA,NA,NA
-51.5,171.5,NA,NA,NA,NA
-50.5,171.5,NA,NA,NA,NA
-49.5,171.5,NA,NA,NA,NA
-48.5,171.5,NA,NA,NA,NA
-47.5,171.5,NA,NA,NA,NA
-46.5,171.5,NA,NA,NA,NA
-45.5,171.5,NA,NA,NA,NA
-44.5,171.5,NA,NA,NA,NA
-43.5,171.5,NA,NA,NA,NA
-42.5,171.5,NA,NA,NA,NA
-41.5,171.5,NA,NA,NA,NA
-40.5,171.5,NA,NA,NA,NA
-39.5,171.5,NA,NA,NA,NA
-38.5,171.5,NA,NA,NA,NA
-37.5,171.5,NA,NA,NA,NA
-36.5,171.5,NA,NA,NA,NA
-35.5,171.5,NA,NA,NA,NA
-34.5,171.5,NA,NA,NA,NA
-33.5,171.5,NA,NA,NA,NA
-32.5,171.5,NA,NA,NA,NA
-31.5,171.5,NA,NA,NA,NA
-30.5,171.5,NA,NA,NA,NA
-29.5,171.5,NA,NA,NA,NA
-28.5,171.5,NA,NA,NA,NA
-27.5,171.5,NA,NA,NA,NA
-26.5,171.5,NA,NA,NA,NA
-25.5,171.5,NA,NA,NA,NA
-24.5,171.5,NA,NA,NA,NA
-23.5,171.5,NA,NA,NA,NA
-22.5,171.5,NA,NA,NA,NA
-21.5,171.5,NA,NA,NA,NA
-20.5,171.5,NA,NA,NA,NA
-19.5,171.5,NA,NA,NA,NA
-18.5,171.5,NA,NA,NA,NA
-17.5,171.5,NA,NA,NA,NA
-16.5,171.5,NA,NA,NA,NA
-15.5,171.5,NA,NA,NA,NA
-14.5,171.5,NA,NA,NA,NA
-13.5,171.5,NA,NA,NA,NA
-12.5,171.5,NA,NA,NA,NA
-11.5,171.5,NA,NA,NA,NA
-10.5,171.5,NA,NA,NA,NA
-9.5,171.5,NA,NA,NA,NA
-8.5,171.5,NA,NA,NA,NA
-7.5,171.5,NA,NA,NA,NA
-6.5,171.5,NA,NA,NA,NA
-5.5,171.5,NA,NA,NA,NA
-4.5,171.5,NA,NA,NA,NA
-3.5,171.5,NA,NA,NA,NA
-2.5,171.5,NA,NA,NA,NA
-1.5,171.5,NA,NA,NA,NA
-0.5,171.5,NA,NA,NA,NA
0.5,171.5,NA,NA,NA,NA
1.5,171.5,NA,NA,NA,NA
2.5,171.5,NA,NA,NA,NA
3.5,171.5,NA,NA,NA,NA
4.5,171.5,NA,NA,NA,NA
5.5,171.5,NA,NA,NA,NA
6.5,171.5,NA,NA,NA,NA
7.5,171.5,19,4,4,3
8.5,171.5,NA,NA,NA,NA
9.5,171.5,NA,NA,NA,NA
10.5,171.5,NA,NA,NA,NA
11.5,171.5,NA,NA,NA,NA
12.5,171.5,NA,NA,NA,NA
13.5,171.5,NA,NA,NA,NA
14.5,171.5,NA,NA,NA,NA
15.5,171.5,NA,NA,NA,NA
16.5,171.5,NA,NA,NA,NA
17.5,171.5,NA,NA,NA,NA
18.5,171.5,NA,NA,NA,NA
19.5,171.5,NA,NA,NA,NA
20.5,171.5,NA,NA,NA,NA
21.5,171.5,NA,NA,NA,NA
22.5,171.5,NA,NA,NA,NA
23.5,171.5,NA,NA,NA,NA
24.5,171.5,NA,NA,NA,NA
25.5,171.5,NA,NA,NA,NA
26.5,171.5,NA,NA,NA,NA
27.5,171.5,NA,NA,NA,NA
28.5,171.5,NA,NA,NA,NA
